0	2.286585483
1	2.046840254
2	1.736388401
3	-0.897006007
4	-0.965784285
5	-0.320125852
6	-0.426625474
7	0.062121712
8	0.138814469
9	0.548929769
10	0.557777671
11	0.010063683
12	0.494671612
13	0.779890039
14	0.831877241
15	0.943358763
16	1.111031312
17	1.187134291
18	1.363451457
19	1.252173413
20	1.413594082
21	1.413052429
22	1.552377071
23	1.482848283
24	1.583037624
25	1.367371066
26	5.55185435
27	6.736740155
28	1.841570637
29	1.555816155
30	1.541514839
31	1.538538164
32	1.530570204
33	1.542505701
34	1.616828167
35	6.662874841
36	1.791605725
37	1.630405471
38	1.758303177
39	1.856786546
40	6.209277892
41	2.296310561
42	1.89219671
43	1.981852653
44	1.893362211
45	1.680774425
46	1.625738062
47	2.005040617
48	1.965691949
49	1.949721678
50	1.94373383
51	1.992405899
52	1.786178129
53	1.788685711
54	1.954568571
55	2.013998146
56	2.131918679
57	2.160920188
58	2.149909668
59	2.162532318
60	2.17216745
61	2.23511432
62	2.265136803
63	2.360083296
64	2.403813062
65	2.474565835
66	2.410612466
67	2.407352751
68	4.644606196
69	2.745022149
70	2.718745198
71	2.677395483
72	5.394102512
73	2.907659828
74	2.95363774
75	2.943546308
76	2.934893874
77	2.952333566
78	2.943546308
79	3.814140217
80	5.871104374
81	3.056583528
82	2.958842675
83	2.949348164
84	2.951960729
85	2.947853143
86	2.99494171
87	2.998376054
88	3.02644598
89	2.860168253
90	3.004321606
91	3.036151628
92	2.941857519
93	5.846744023
94	3.025560402
95	5.990206098
96	3.222959083
97	3.158660175
98	3.141269285
99	2.988775562
100	6.893714104
101	3.057970069
102	3.04649106
103	3.048061768
104	3.045617705
105	4.751088752
106	3.046665668
107	3.133234706
108	3.131260215
109	3.077413924
110	3.241382597
111	3.224503394
112	3.306116388
113	3.308885057
114	3.34879896
115	3.086613947
116	3.175205209
117	3.208048979
118	3.267535798
119	6.546061005
120	3.207580546
121	3.153643226
122	3.146329373
123	3.141759747
124	3.141269285
125	3.145188323
126	3.273217473
127	6.023299715
128	3.200378798
129	3.114200422
130	2.940918448
131	3.420212891
132	3.180784391
133	2.889084099
134	3.264836648
135	3.186659017
136	3.216144408
137	5.396536284
138	7.175404837
139	3.3934162
140	3.320195821
141	3.247471854
142	3.277389699
143	3.433092984
144	3.504747496
145	3.569004927
146	3.643278996
147	3.614709844
148	7.480071198
149	3.498506189
150	3.433760682
151	3.430820497
152	3.430285273
153	3.41467678
154	3.417244936
155	3.542753311
156	3.586884813
157	3.704761324
158	3.791188942
159	3.777051433
160	3.765110362
161	3.713695815
162	3.637957953
163	3.674121633
164	3.768925336
165	3.748783227
166	3.749427
167	3.750928021
168	3.784085143
169	3.785445929
170	3.755635372
171	7.441234466
172	3.831877241
173	3.663800016
174	3.795766948
175	3.82822536
176	3.905254614
177	3.931493963
178	3.972325042
179	3.937344392
180	3.820178962
181	3.699440583
182	3.733896605
183	3.73508887
184	3.684482144
185	3.672877881
186	3.67253849
187	3.684818738
188	3.72617728
189	3.728355919
190	3.722903139
191	3.941575862
192	3.828022207
193	3.853995647
194	4.033687288
195	3.995394065
196	3.830153894
197	3.863343811
198	3.863641161
199	3.935554039
200	3.94373383
201	4.009436756
202	4.074162876
203	4.316000886
204	4.142985174
205	4.14028786
206	4.138814469
207	4.139715053
208	4.139878735
209	4.130436712
210	6.06608919
211	4.109945543
212	3.628540319
213	3.802710219
214	6.202789906
215	3.915138426
216	4.095671293
217	3.890057511
218	3.8871353
219	3.887915136
220	5.357587192
221	3.99095486
222	3.979842438
223	3.900238888
224	3.966891849
225	4.036063689
226	4.194323488
227	3.911787439
228	3.947946628
229	3.958749894
230	4.000450772
231	3.951867504
232	4.002612518
233	4.001441974
234	4.27135097
235	4.042381687
236	4.172087423
237	4.087377974
238	4.056496825
239	4.042118989
240	3.92381474
241	4.057623558
242	3.947292111
243	4.04692754
244	3.961993677
245	4.319328904
246	4.017565643
247	4.155182533
248	3.991045593
249	3.989320696
250	3.986683975
251	3.986683975
252	3.987047947
253	3.987047947
254	3.986683975
255	3.984680484
256	3.986046802
257	3.990138009
258	4.027154052
259	4.434561512
260	4.092461173
261	4.12606428
262	4.184121573
263	4.118941073
264	5.639637358
265	4.146084939
266	4.166635114
267	4.217851097
268	4.292855354
269	4.17512535
270	4.234194723
271	4.208283138
272	4.332636334
273	4.05067582
274	4.056410117
275	4.383220433
276	4.153724284
277	4.149503263
278	4.136109338
279	4.182533402
280	4.444402036
281	4.145269857
282	4.110279713
283	4.099211031
284	4.18142064
285	4.10425278
286	4.089413404
287	4.135206499
288	4.161726478
289	4.152913507
290	4.224503394
291	4.344402441
292	4.202260984
293	4.246180035
294	4.313898836
295	4.37490037
296	4.182612852
297	4.178077197
298	4.257312406
299	4.380521672
300	4.293664762
301	4.273963399
302	4.255500733
303	4.028569152
304	4.751463721
305	4.150559677
306	4.17216745
307	4.474565835
308	4.253838032
309	4.239398042
310	4.239016083
311	4.239016083
312	4.227124934
313	4.274187101
314	4.228587841
315	4.228510883
316	4.229049503
317	4.234731226
318	4.288653864
319	4.218316207
320	4.281475709
321	4.362119167
322	4.442545456
323	6.571252069
324	4.619236918
325	4.658954065
326	4.387500406
327	4.568336182
328	4.279694146
329	4.346885994
330	4.377193175
331	4.297778355
332	4.287693913
333	4.339636254
334	4.740279983
335	4.298291731
336	4.342981347
337	4.300196956
338	4.342768062
339	4.298438376
340	4.417650017
341	4.34020618
342	4.423309237
343	4.45752863
344	4.347311316
345	4.429348154
346	4.352476059
347	4.435828584
348	4.397734521
349	8.168175675
350	8.37762267
351	4.487486349
352	4.436694888
353	4.336497634
354	4.335569006
355	4.334782776
356	4.334639779
357	4.325458375
358	4.309831015
359	7.939820133
360	4.436228481
361	4.350214338
362	4.253081625
363	6.149178057
364	4.44367295
365	4.520170776
366	4.603952676
367	4.706806799
368	4.797272432
369	4.896901498
370	4.656610775
371	4.418932023
372	4.418122468
373	4.417244936
374	4.417109884
375	4.417109884
376	4.417109884
377	4.417109884
378	4.416839742
379	4.417852515
380	4.416907282
381	4.417852515
